orderNumber,customerName,customerAddressLine1,customerPostalCode,customerLocation,customerCity,customerState,customerCountry,warehouseCode,productName,quantityOrdered,priceEach,employeeNumber,officeCode,officeLocation,officeCity,officeState,officeCountry,officePostalCode
10339,"Tokyo Collectables, Ltd","2-2-8 Roppongi",106-0032,"Minato-ku,Tokyo,Japan,106-0032",Minato-ku,Tokyo,Japan,a,"1996 Moto Guzzi 1100i",40,117.75,1621,5,"Tokyo,Chiyoda-Ku,Japan,102-8578",Tokyo,Chiyoda-Ku,Japan,102-8578
10339,"Tokyo Collectables, Ltd","2-2-8 Roppongi",106-0032,"Minato-ku,Tokyo,Japan,106-0032",Minato-ku,Tokyo,Japan,a,"1997 BMW R 1100 S",27,96.92,1621,5,"Tokyo,Chiyoda-Ku,Japan,102-8578",Tokyo,Chiyoda-Ku,Japan,102-8578
10339,"Tokyo Collectables, Ltd","2-2-8 Roppongi",106-0032,"Minato-ku,Tokyo,Japan,106-0032",Minato-ku,Tokyo,Japan,a,"2003 Harley-Davidson Eagle Drag Bike",39,178.17,1621,5,"Tokyo,Chiyoda-Ku,Japan,102-8578",Tokyo,Chiyoda-Ku,Japan,102-8578
10339,"Tokyo Collectables, Ltd","2-2-8 Roppongi",106-0032,"Minato-ku,Tokyo,Japan,106-0032",Minato-ku,Tokyo,Japan,a,"American Airlines: MD-11S",50,66.63,1621,5,"Tokyo,Chiyoda-Ku,Japan,102-8578",Tokyo,Chiyoda-Ku,Japan,102-8578
10339,"Tokyo Collectables, Ltd","2-2-8 Roppongi",106-0032,"Minato-ku,Tokyo,Japan,106-0032",Minato-ku,Tokyo,Japan,a,"Boeing X-32A JSF",27,49.66,1621,5,"Tokyo,Chiyoda-Ku,Japan,102-8578",Tokyo,Chiyoda-Ku,Japan,102-8578
10339,"Tokyo Collectables, Ltd","2-2-8 Roppongi",106-0032,"Minato-ku,Tokyo,Japan,106-0032",Minato-ku,Tokyo,Japan,a,"Corsair F4U ( Bird Cage)",45,57.32,1621,5,"Tokyo,Chiyoda-Ku,Japan,102-8578",Tokyo,Chiyoda-Ku,Japan,102-8578
10339,"Tokyo Collectables, Ltd","2-2-8 Roppongi",106-0032,"Minato-ku,Tokyo,Japan,106-0032",Minato-ku,Tokyo,Japan,d,"HMS Bounty",55,86.90,1621,5,"Tokyo,Chiyoda-Ku,Japan,102-8578",Tokyo,Chiyoda-Ku,Japan,102-8578
10339,"Tokyo Collectables, Ltd","2-2-8 Roppongi",106-0032,"Minato-ku,Tokyo,Japan,106-0032",Minato-ku,Tokyo,Japan,a,"P-51-D Mustang",27,79.41,1621,5,"Tokyo,Chiyoda-Ku,Japan,102-8578",Tokyo,Chiyoda-Ku,Japan,102-8578
10339,"Tokyo Collectables, Ltd","2-2-8 Roppongi",106-0032,"Minato-ku,Tokyo,Japan,106-0032",Minato-ku,Tokyo,Japan,d,"The Schooner Bluenose",22,53.34,1621,5,"Tokyo,Chiyoda-Ku,Japan,102-8578",Tokyo,Chiyoda-Ku,Japan,102-8578
10339,"Tokyo Collectables, Ltd","2-2-8 Roppongi",106-0032,"Minato-ku,Tokyo,Japan,106-0032",Minato-ku,Tokyo,Japan,d,"The USS Constitution Ship",50,62.16,1621,5,"Tokyo,Chiyoda-Ku,Japan,102-8578",Tokyo,Chiyoda-Ku,Japan,102-8578
10340,"Enaco Distributors","Rambla de Cataluña, 23",08022,"Barcelona,Spain,08022",Barcelona,NULL,Spain,a,"1900s Vintage Tri-Plane",40,63.76,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10340,"Enaco Distributors","Rambla de Cataluña, 23",08022,"Barcelona,Spain,08022",Barcelona,NULL,Spain,c,"1928 Ford Phaeton Deluxe",39,67.41,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10340,"Enaco Distributors","Rambla de Cataluña, 23",08022,"Barcelona,Spain,08022",Barcelona,NULL,Spain,c,"1930 Buick Marquette Phaeton",40,37.09,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10340,"Enaco Distributors","Rambla de Cataluña, 23",08022,"Barcelona,Spain,08022",Barcelona,NULL,Spain,a,"1960 BSA Gold Star DBD34",55,62.46,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10340,"Enaco Distributors","Rambla de Cataluña, 23",08022,"Barcelona,Spain,08022",Barcelona,NULL,Spain,a,"1997 BMW F650 ST",55,95.89,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10340,"Enaco Distributors","Rambla de Cataluña, 23",08022,"Barcelona,Spain,08022",Barcelona,NULL,Spain,a,"America West Airlines B757-200",55,81.77,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10340,"Enaco Distributors","Rambla de Cataluña, 23",08022,"Barcelona,Spain,08022",Barcelona,NULL,Spain,a,"American Airlines: B767-300",30,73.99,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10340,"Enaco Distributors","Rambla de Cataluña, 23",08022,"Barcelona,Spain,08022",Barcelona,NULL,Spain,a,"ATA: B757-300",29,98.48,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10341,"Salzburg Collectables","Geislweg 14",5020,"Salzburg,Austria,5020",Salzburg,NULL,Austria,b,"1968 Dodge Charger",44,111.57,1401,4,"Paris,France,75017",Paris,NULL,France,75017
10341,"Salzburg Collectables","Geislweg 14",5020,"Salzburg,Austria,5020",Salzburg,NULL,Austria,b,"1968 Ford Mustang",45,192.62,1401,4,"Paris,France,75017",Paris,NULL,France,75017
10341,"Salzburg Collectables","Geislweg 14",5020,"Salzburg,Austria,5020",Salzburg,NULL,Austria,b,"1969 Dodge Charger",55,109.40,1401,4,"Paris,France,75017",Paris,NULL,France,75017
10341,"Salzburg Collectables","Geislweg 14",5020,"Salzburg,Austria,5020",Salzburg,NULL,Austria,a,"1969 Harley Davidson Ultimate Chopper",41,84.22,1401,4,"Paris,France,75017",Paris,NULL,France,75017
10341,"Salzburg Collectables","Geislweg 14",5020,"Salzburg,Austria,5020",Salzburg,NULL,Austria,b,"1970 Plymouth Hemi Cuda",36,77.41,1401,4,"Paris,France,75017",Paris,NULL,France,75017
10341,"Salzburg Collectables","Geislweg 14",5020,"Salzburg,Austria,5020",Salzburg,NULL,Austria,a,"1974 Ducati 350 Mk3 Desmo",31,95.93,1401,4,"Paris,France,75017",Paris,NULL,France,75017
10341,"Salzburg Collectables","Geislweg 14",5020,"Salzburg,Austria,5020",Salzburg,NULL,Austria,a,"1982 Ducati 900 Monster",32,63.03,1401,4,"Paris,France,75017",Paris,NULL,France,75017
10341,"Salzburg Collectables","Geislweg 14",5020,"Salzburg,Austria,5020",Salzburg,NULL,Austria,a,"2002 Suzuki XREO",55,120.50,1401,4,"Paris,France,75017",Paris,NULL,France,75017
10341,"Salzburg Collectables","Geislweg 14",5020,"Salzburg,Austria,5020",Salzburg,NULL,Austria,a,"2002 Yamaha YZR M1",38,78.11,1401,4,"Paris,France,75017",Paris,NULL,France,75017
10341,"Salzburg Collectables","Geislweg 14",5020,"Salzburg,Austria,5020",Salzburg,NULL,Austria,a,"F/A 18 Hornet 1/72",34,70.40,1401,4,"Paris,France,75017",Paris,NULL,France,75017
10342,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,b,"1948 Porsche 356-A Roadster",55,63.14,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10342,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,b,"1956 Porsche 356A Coupe",42,112.34,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10342,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,b,"1957 Corvette Convertible",38,124.99,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10342,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,a,"1957 Vespa GS150",26,57.82,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10342,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,b,"1969 Dodge Super Bee",25,76.39,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10342,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,b,"1971 Alpine Renault 1600s",48,60.01,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10342,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,b,"1976 Ford Gran Torino",55,136.70,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10342,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,b,"1982 Lamborghini Diablo",39,30.59,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10342,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,b,"1992 Ferrari 360 Spider red",30,167.65,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10342,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,b,"1993 Mazda RX-7",40,118.89,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10342,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,b,"1995 Honda Civic",22,115.22,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10343,"Reims Collectables","59 rue de l'Abbaye",51100,"Reims,France,51100",Reims,NULL,France,b,"1948 Porsche Type 356 Roadster",44,127.15,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10343,"Reims Collectables","59 rue de l'Abbaye",51100,"Reims,France,51100",Reims,NULL,France,b,"1961 Chevrolet Impala",30,76.80,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10343,"Reims Collectables","59 rue de l'Abbaye",51100,"Reims,France,51100",Reims,NULL,France,b,"1965 Aston Martin DB5",36,109.51,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10343,"Reims Collectables","59 rue de l'Abbaye",51100,"Reims,France,51100",Reims,NULL,France,b,"1966 Shelby Cobra 427 S/C",27,44.78,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10343,"Reims Collectables","59 rue de l'Abbaye",51100,"Reims,France,51100",Reims,NULL,France,a,"1982 Ducati 996 R",29,37.41,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10343,"Reims Collectables","59 rue de l'Abbaye",51100,"Reims,France,51100",Reims,NULL,France,b,"1999 Indy 500 Monte Carlo SS",25,118.80,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10344,"Marseille Mini Autos","12, rue des Bouchers",13008,"Marseille,France,13008",Marseille,NULL,France,c,"1911 Ford Town Car",40,49.04,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10344,"Marseille Mini Autos","12, rue des Bouchers",13008,"Marseille,France,13008",Marseille,NULL,France,c,"1917 Grand Touring Sedan",45,168.30,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10344,"Marseille Mini Autos","12, rue des Bouchers",13008,"Marseille,France,13008",Marseille,NULL,France,c,"1932 Alfa Romeo 8C2300 Spider Sport",21,80.99,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10344,"Marseille Mini Autos","12, rue des Bouchers",13008,"Marseille,France,13008",Marseille,NULL,France,c,"1932 Model A Ford J-Coupe",30,118.23,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10344,"Marseille Mini Autos","12, rue des Bouchers",13008,"Marseille,France,13008",Marseille,NULL,France,c,"1939 Chevrolet Deluxe Coupe",20,27.88,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10344,"Marseille Mini Autos","12, rue des Bouchers",13008,"Marseille,France,13008",Marseille,NULL,France,b,"1957 Ford Thunderbird",26,68.42,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10344,"Marseille Mini Autos","12, rue des Bouchers",13008,"Marseille,France,13008",Marseille,NULL,France,b,"1970 Chevy Chevelle SS 454",29,61.00,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10345,"Atelier graphique","54, rue Royale",44000,"Nantes,France,44000",Nantes,NULL,France,c,"1938 Cadillac V-16 Presidential Limousine",43,38.98,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10346,"Signal Gift Stores","8489 Strong St.",83030,"Las Vegas,NV,USA,83030","Las Vegas",NV,USA,c,"1936 Mercedes Benz 500k Roadster",22,38.57,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10346,"Signal Gift Stores","8489 Strong St.",83030,"Las Vegas,NV,USA,83030","Las Vegas",NV,USA,c,"1937 Lincoln Berline",42,88.36,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10346,"Signal Gift Stores","8489 Strong St.",83030,"Las Vegas,NV,USA,83030","Las Vegas",NV,USA,b,"1949 Jaguar XK 120",25,87.24,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10346,"Signal Gift Stores","8489 Strong St.",83030,"Las Vegas,NV,USA,83030","Las Vegas",NV,USA,b,"1952 Citroen-15CV",24,117.44,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10346,"Signal Gift Stores","8489 Strong St.",83030,"Las Vegas,NV,USA,83030","Las Vegas",NV,USA,b,"1969 Chevrolet Camaro Z28",24,80.47,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10346,"Signal Gift Stores","8489 Strong St.",83030,"Las Vegas,NV,USA,83030","Las Vegas",NV,USA,b,"2002 Chevy Corvette",26,103.87,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10347,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,c,"18th Century Vintage Horse Carriage",45,95.30,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10347,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,c,"1913 Ford Model T Speedster",48,84.09,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10347,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,c,"1917 Maxwell Touring Car",26,84.33,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10347,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,d,"1926 Ford Fire Engine",50,51.05,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10347,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,c,"1928 Mercedes-Benz SSK",21,136.69,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10347,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,c,"1934 Ford V8 Coupe",34,60.59,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10347,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,c,"1936 Mercedes-Benz 500K Special Roadster",21,46.36,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10347,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,d,"1940 Ford Pickup Truck",42,113.17,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10347,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,d,"1940s Ford truck",45,115.03,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10347,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,b,"1952 Alpine Renault 1300",30,188.58,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10347,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,d,"1958 Setra Bus",29,132.57,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10347,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,b,"1962 LanciaA Delta 16V",27,132.97,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10348,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",28023,"Madrid,Spain,28023",Madrid,NULL,Spain,c,"1936 Chrysler Airflow",39,82.78,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10348,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",28023,"Madrid,Spain,28023",Madrid,NULL,Spain,c,"1939 Cadillac Limousine",29,43.77,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10348,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",28023,"Madrid,Spain,28023",Madrid,NULL,Spain,d,"1962 Volkswagen Microbus",37,107.34,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10348,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",28023,"Madrid,Spain,28023",Madrid,NULL,Spain,b,"1969 Corvair Monza",47,122.37,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10348,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",28023,"Madrid,Spain,28023",Madrid,NULL,Spain,d,"1980’s GM Manhattan Express",42,90.53,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10348,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",28023,"Madrid,Spain,28023",Madrid,NULL,Spain,b,"1982 Camaro Z28",32,100.14,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10348,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",28023,"Madrid,Spain,28023",Madrid,NULL,Spain,d,"1996 Peterbilt 379 Stake Bed with Outrigger",31,62.70,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10348,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",28023,"Madrid,Spain,28023",Madrid,NULL,Spain,b,"2001 Ferrari Enzo",48,207.80,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10349,"Muscle Machine Inc","4092 Furth Circle",10022,"NYC,NY,USA,10022",NYC,NY,USA,d,"1954 Greyhound Scenicruiser",33,44.37,1286,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10349,"Muscle Machine Inc","4092 Furth Circle",10022,"NYC,NY,USA,10022",NYC,NY,USA,d,"1957 Chevy Pickup",48,114.95,1286,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10349,"Muscle Machine Inc","4092 Furth Circle",10022,"NYC,NY,USA,10022",NYC,NY,USA,b,"1958 Chevy Corvette Limited Edition",36,31.47,1286,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10349,"Muscle Machine Inc","4092 Furth Circle",10022,"NYC,NY,USA,10022",NYC,NY,USA,d,"1964 Mercedes Tour Bus",38,117.82,1286,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10349,"Muscle Machine Inc","4092 Furth Circle",10022,"NYC,NY,USA,10022",NYC,NY,USA,b,"1969 Ford Falcon",26,166.10,1286,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10349,"Muscle Machine Inc","4092 Furth Circle",10022,"NYC,NY,USA,10022",NYC,NY,USA,b,"1970 Dodge Coronet",48,50.29,1286,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10349,"Muscle Machine Inc","4092 Furth Circle",10022,"NYC,NY,USA,10022",NYC,NY,USA,b,"1970 Triumph Spitfire",34,140.75,1286,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10349,"Muscle Machine Inc","4092 Furth Circle",10022,"NYC,NY,USA,10022",NYC,NY,USA,b,"1992 Ferrari 360 Spider red",48,164.26,1286,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10349,"Muscle Machine Inc","4092 Furth Circle",10022,"NYC,NY,USA,10022",NYC,NY,USA,b,"1992 Porsche Cayenne Turbo Silver",23,111.18,1286,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10349,"Muscle Machine Inc","4092 Furth Circle",10022,"NYC,NY,USA,10022",NYC,NY,USA,b,"1998 Chrysler Plymouth Prowler",38,142.45,1286,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,d,"18th century schooner",34,98.31,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,c,"1903 Ford Model A",44,135.22,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,c,"1904 Buick Runabout",30,70.22,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,c,"1912 Ford Model T Delivery Wagon",30,86.74,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,c,"1940 Ford Delivery Sedan",25,77.15,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,d,"1950's Chicago Surface Lines Streetcar",27,61.52,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,d,"1962 City of Detroit Streetcar",44,56.82,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,b,"1972 Alfa Romeo GTA",26,110.16,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,d,"1999 Yamaha Speed Boat",43,84.30,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,d,"Collectable Wooden Train",41,94.79,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,d,"Diamond T620 Semi-Skirted Tanker",31,104.18,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,d,"Pont Yacht",20,48.05,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,d,"The Mayflower",28,76.22,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,d,"The Queen Mary",25,97.32,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,d,"The Schooner Bluenose",46,56.00,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,d,"The Titanic",31,87.15,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10350,"Euro+ Shopping Channel","C/ Moralzarzal, 86",28034,"Madrid,Spain,28034",Madrid,NULL,Spain,d,"The USS Constitution Ship",29,68.67,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10351,"Stylish Desk Decors, Co.","35 King George","WX3 6FW","London,UK,WX3 6FW",London,NULL,UK,a,"1900s Vintage Bi-Plane",25,64.40,1501,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10351,"Stylish Desk Decors, Co.","35 King George","WX3 6FW","London,UK,WX3 6FW",London,NULL,UK,c,"1937 Horch 930V Limousine",38,53.92,1501,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10351,"Stylish Desk Decors, Co.","35 King George","WX3 6FW","London,UK,WX3 6FW",London,NULL,UK,c,"1941 Chevrolet Special Deluxe Cabriolet",20,104.81,1501,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10351,"Stylish Desk Decors, Co.","35 King George","WX3 6FW","London,UK,WX3 6FW",London,NULL,UK,a,"1980s Black Hawk Helicopter",39,143.50,1501,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10351,"Stylish Desk Decors, Co.","35 King George","WX3 6FW","London,UK,WX3 6FW",London,NULL,UK,a,"Corsair F4U ( Bird Cage)",34,68.24,1501,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10352,"Auto-Moto Classics Inc.","16780 Pompton St.",58339,"Brickhaven,MA,USA,58339",Brickhaven,MA,USA,a,"America West Airlines B757-200",49,87.75,1216,2,"Boston,MA,USA,02107",Boston,MA,USA,02107
10352,"Auto-Moto Classics Inc.","16780 Pompton St.",58339,"Brickhaven,MA,USA,58339",Brickhaven,MA,USA,a,"American Airlines: MD-11S",22,62.19,1216,2,"Boston,MA,USA,02107",Boston,MA,USA,02107
10352,"Auto-Moto Classics Inc.","16780 Pompton St.",58339,"Brickhaven,MA,USA,58339",Brickhaven,MA,USA,a,"Boeing X-32A JSF",49,46.18,1216,2,"Boston,MA,USA,02107",Boston,MA,USA,02107
10352,"Auto-Moto Classics Inc.","16780 Pompton St.",58339,"Brickhaven,MA,USA,58339",Brickhaven,MA,USA,d,"HMS Bounty",23,75.13,1216,2,"Boston,MA,USA,02107",Boston,MA,USA,02107
10353,"Gift Ideas Corp.","2440 Pompton St.",97561,"Glendale,CT,USA,97561",Glendale,CT,USA,a,"1900s Vintage Tri-Plane",35,69.55,1323,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10353,"Gift Ideas Corp.","2440 Pompton St.",97561,"Glendale,CT,USA,97561",Glendale,CT,USA,a,"1928 British Royal Navy Airplane",28,107.23,1323,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10353,"Gift Ideas Corp.","2440 Pompton St.",97561,"Glendale,CT,USA,97561",Glendale,CT,USA,c,"1928 Ford Phaeton Deluxe",40,68.10,1323,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
